,status_id,status_url,tweet_query,text,favorite_count,retweet_count,trend,normalized_trend,time_collected,date_label,user,language_code,hashtags,tagged_persons
2639,1.4396654305078397e+18,https://twitter.com/suckatsports/status/1439665430507839489,7,I loved the call. I think Baker could have taken off earlier.,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,suckatsports,en,[],[]
2640,1.439665423654523e+18,https://twitter.com/AdamKoffler/status/1439665423654522885,7,"Have we ever seen this many starting quarterbacks go down in one week?

- Tua Tagovailoa
- Andy Dalton
- Tyrod Taylor
- Derek Carr
- Baker Mayfield (just momentarily)",0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,adamkoffler,en,[],[]
2641,1.4396654223584297e+18,https://twitter.com/The_Real_Greg_D/status/1439665422358429697,7,Baker don’t be fucking stupid,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,the_real_greg_d,da,[],[]
2642,1.4396654186381353e+18,https://twitter.com/christingabby93/status/1439665418638135298,7,Let's go Baker!!!,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,christingabby93,nl,[],[]
2643,1.439665399872766e+18,https://twitter.com/RCCH13711442/status/1439665399872765954,7,#NowPlaying Chet Baker - You Don't Know What Love Is,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,rcch13711442,en,['nowplaying'],[]
2644,1.439665392385921e+18,https://twitter.com/AP_3Five/status/1439665392385921025,7,Can Baker please throw a fucking touchdown lmao,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,ap_3five,en,[],[]
2645,1.4396653881916375e+18,https://twitter.com/thesportslion/status/1439665388191637505,7,"Updated list on injured QB today:
- Baker Mayfield (came back)
- Tua Tagovailoa (out)
- Tyrod Taylor (out)
- Andy Dalton (out)
now Derek Carr…..",0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,thesportslion,en,[],[]
2646,1.4396653668636467e+18,https://twitter.com/silver_saloon/status/1439665366863646724,7,See y’all soon check this out: @SamRiggsMusic @benkadmusic @HUSERBROTHERS @TristonMarez @joshwardmusic @hayden__baker https://t.co/PMoBnPXZUi https://t.co/1Vdue4oPcs,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,silver_saloon,en,[],"['samriggsmusic', 'benkadmusic', 'huserbrothers', 'tristonmarez', 'joshwardmusic', 'hayden__baker']"
2647,1.4396653488028017e+18,https://twitter.com/GoonerMadras/status/1439665348802801665,7,@Baker_official @Orbinho Yeah Tammy Abraham late winner.,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,goonermadras,en,[],"['baker_official', 'orbinho']"
2648,1.4396653435474657e+18,https://twitter.com/XanaduFitness/status/1439665343547465737,7,"You Have Nothing To Lose But Your Mind!
Latest Blog Post: My favorite of the Amicus horror anthologies ""ASYLUM"" (1972). Directed by Roy Ward Baker (""Don't Bother to Knock"" 1952) &amp; written by Robert ""Psycho"" Bloch. Great cast!⭐️⭐️⭐️⭐️Lots of creepy fun.😱
https://t.co/7anlH6knn6 https://t.co/MUy8WpXqU7",0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,xanadufitness,en,[],[]
2649,1.4396653351797596e+18,https://twitter.com/ritujay/status/1439665335179759620,7,Miranda Baker: TikToker Claims She Picked up Gabby Petito's Boyfriend Hitchhiking in Grand Teton https://t.co/YPSGGtX32P #mirandaBaker #GabbyPetitoMissing #gabbypetitio #GabbyPetito #BrianLaundrieMissing #BrianLaundrie #vanlife #Missing #conspiracytheory,0,0,BAKER,baker,2021-09-19T19:00:24Z,Sep 19 2021,ritujay,en,"['mirandabaker', 'gabbypetitomissing', 'gabbypetitio', 'gabbypetito', 'brianlaundriemissing', 'brianlaundrie', 'vanlife', 'missing', 'conspiracytheory']",[]
2653,1.439665525999784e+18,https://twitter.com/ClintonHolmgren/status/1439665525999783943,18,Mooney will be money with Fields.,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,clintonholmgren,en,[],[]
2654,1.4396655228371804e+18,https://twitter.com/CUBULLSBEARS/status/1439665522837180416,18,Fields baby! Let's gooooooo!,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,cubullsbears,af,[],[]
2655,1.4396655172839793e+18,https://twitter.com/darealjbendz/status/1439665517283979273,18,Loving this right now. Fields is finding his rhythm! #DaBears #CINvsCHI,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,darealjbendz,en,"['dabears', 'cinvschi']",[]
2656,1.4396655168602808e+18,https://twitter.com/matheuskrrt/status/1439665516860280839,18,FIELDS TO MOONEY‼️,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,matheuskrrt,en,[],[]
2657,1.43966551353421e+18,https://twitter.com/ChiCitySports23/status/1439665513534210054,18,The accuracy of Fields cannot be doubted on these throws. The ball gets there with zip and where the receivers can come down with it. #Bears,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,chicitysports23,en,['bears'],[]
2658,1.4396655114538926e+18,https://twitter.com/PHdiBH/status/1439665511453892608,18,Fields-&gt; Mooney!!!,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,phdibh,nl,[],[]
2659,1.4396655099439432e+18,https://twitter.com/mickycohen_/status/1439665509943943173,18,Please leave Justin Fields in the game,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,mickycohen_,en,[],[]
2660,1.439665509209936e+18,https://twitter.com/dNstreeeet/status/1439665509209935875,18,@Bengals See what Justin fields did just now?  Thats what you can do when your Offensive Line can FUCKING BLOCKKKKKKKKKKKKKKKKKKKKKKK!!!! AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH GOD DAMNIT!!!!,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,dnstreeeet,en,[],['bengals']
2661,1.4396655027129672e+18,https://twitter.com/MrszBrightside/status/1439665502712967168,18,I’m in love with Justin fields,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,mrszbrightside,en,[],[]
2662,1.439665502272557e+18,https://twitter.com/faisalswift1/status/1439665502272557056,18,Justin Fields ❤️🔥,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,faisalswift1,de,[],[]
2663,1.439665502138286e+18,https://twitter.com/asvpxbern/status/1439665502138286083,18,Only thing Fields gotta work on is when the play ain’t there just throw it away,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,asvpxbern,en,[],[]
2664,1.439665501169455e+18,https://twitter.com/ToastyyTM/status/1439665501169455109,18,@CaliBuckeyeGuy It’s also a divisional team for the Vikings. Fields &gt; Burrow,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,toastyytm,en,[],['calibuckeyeguy']
2665,1.4396655003096228e+18,https://twitter.com/11ulc/status/1439665500309622787,18,Fields to Mooney https://t.co/orNY80jXti,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,11ulc,en,[],[]
2666,1.4396654963963412e+18,https://twitter.com/DrunkGould/status/1439665496396341251,18,"Great protection, great patience, speed kills and fields delivers a perfect ball for first and goal",0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,drunkgould,en,[],[]
2667,1.4396654960271729e+18,https://twitter.com/DrunkJFields/status/1439665496027172867,18,JUSTIN FIELDS IS FUN #BEARS,1,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,drunkjfields,de,['bears'],[]
2668,1.439665495825916e+18,https://twitter.com/_Elizabeth_Wild/status/1439665495825915909,18,@SpaJw Where did you go? Fields of Sidmouth?,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,_elizabeth_wild,en,[],['spajw']
2669,1.4396654956413993e+18,https://twitter.com/Skaggs42/status/1439665495641399300,18,Beautiful Fields throw 😍,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,skaggs42,en,[],[]
2670,1.439665493762351e+18,https://twitter.com/ZachDelotell/status/1439665493762351106,18,Watching Fields throw dimes makes me so happy,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,zachdelotell,en,[],[]
2671,1.4396654922607534e+18,https://twitter.com/JoshGBuck/status/1439665492260753411,18,Mooney caught that. (Fields got it down for him this time too),0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,joshgbuck,en,[],[]
2672,1.439665491967099e+18,https://twitter.com/ryknows1/status/1439665491967098882,18,laser from Fields 🏈,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,ryknows1,no,[],[]
2673,1.4396654890185974e+18,https://twitter.com/gillphil69/status/1439665489018597378,18,The bears O line giving Fields 24 hours in the pocket while Burrow gets about 1.5 seconds.,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,gillphil69,en,[],[]
2674,1.439665485906317e+18,https://twitter.com/Tha_Instigatorr/status/1439665485906317316,18,These bears receivers are fucking pumped up with fields playing,0,0,FIELDS,fields,2021-09-19T19:00:24Z,Sep 19 2021,tha_instigatorr,en,[],[]
2678,1.439680603767681e+18,https://twitter.com/evan12kelley/status/1439680603767681031,13,"Man Justin Fields stole that game yes he made a mistake… he also had 3 dropped passes 2 for chunk plays 1 was a TD and he still did some great stuff when it mattered most Bravo kid

On the other side Burrow lost confidence for about 5 plays, then comes back with 2 TDs impressive",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,evan12kelley,en,[],[]
2679,1.4396806014985298e+18,https://twitter.com/ChicagoBears_Fr/status/1439680601498529795,13,"Victoire Bears 17-20 avec une belle frayeur en fin de match.
Grosse performance de la defense, y a encore du boulot pour Fields apres un debut de match plutot bon de Dalton.
Affaire a suivre.",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,chicagobears_fr,fr,[],[]
2680,1.4396805990574408e+18,https://twitter.com/TV_Promo_Dude/status/1439680599057440772,13,"#Bears survived a shaky 4th quarter for the win. Fields looked like a rookie, but that's ok. He's learning. 🐻⬇️",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,tv_promo_dude,en,['bears'],[]
2681,1.4396805973417943e+18,https://twitter.com/Henrique_23_/status/1439680597341794305,13,@russell_11_ @likemike_05 @brgridiron Lol fields is better than Wilson in every way. Go cry,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,henrique_23_,en,[],"['russell_11_', 'likemike_05', 'brgridiron']"
2682,1.4396805962387988e+18,https://twitter.com/jacksoble56/status/1439680596238798848,13,"Very mixed feelings. Defense was excellent for most of the game. Mostly encouraged by Fields, rookie mistakes will be there. More concerning was dumb mistakes from rest of the offense.

Thank you @ChaseMatteson and @ConnorDMcGovern for emotional support.",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,jacksoble56,en,[],"['chasematteson', 'connordmcgovern']"
2683,1.4396805949845914e+18,https://twitter.com/moneychasin200/status/1439680594984591362,13,Well bet Nagy put fields with the 1s after today lol bitch y uneven know when yo starter can get hurt next man up gotta he ready!!!,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,moneychasin200,en,[],[]
2684,1.4396805928247378e+18,https://twitter.com/theV_Will/status/1439680592824737795,13,I know our run game is solid but Nagy called too many runs. Needed to give Fields more opportunities to throw imo. The run twice get no yards and then force the pass on 3rd and 10 is a setup for failure,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,thev_will,en,[],[]
2685,1.4396805884458516e+18,https://twitter.com/MattLombardoNFL/status/1439680588445851650,13,After what we saw today … Play Justin Fields. Game reps matter. #Bears #NFL https://t.co/5pugnGmZ8a,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,mattlombardonfl,en,"['bears', 'nfl']",[]
2686,1.4396805882822246e+18,https://twitter.com/Ben_StuartG42/status/1439680588282224643,13,"Justin Fields is not ready. 

#NFL",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,ben_stuartg42,en,['nfl'],[]
2687,1.4396805880054497e+18,https://twitter.com/_itsTreys_World/status/1439680588005449729,13,@ChicagoRed_ But to be fair bears have to be better at putting fields in position to be successful,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,_itstreys_world,en,[],['chicagored_']
2688,1.4396805826115052e+18,https://twitter.com/TheJakecast/status/1439680582611505154,13,@TheSASBurner Would rather have fields than dalton,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,thejakecast,en,[],['thesasburner']
2689,1.4396805795035955e+18,https://twitter.com/12yearlagavulin/status/1439680579503595525,13,The Dalton vs. Fields debate has fone full 🔥,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,12yearlagavulin,en,[],[]
2690,1.439680578308264e+18,https://twitter.com/PremierAmp/status/1439680578308263944,13,"Now the debate begins, Fields or Dalton next week? We all know where Nagy's head will be at. #DaBears",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,premieramp,en,['dabears'],[]
2691,1.4396805776035267e+18,https://twitter.com/LilBudCards/status/1439680577603526663,13,"A new bud called Toolo! ❤️
We found them exploring the river in The Ar Fields! https://t.co/LPVKS8QEQI",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,lilbudcards,en,[],[]
2692,1.4396805712324608e+18,https://twitter.com/Mr_Jay369/status/1439680571232460804,13,@PodGuyFuges I’ve said this 1000 times. No QB can look good in Nagy’s offense. Not even one as talented as Fields. He’s going to ruin this kid.,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,mr_jay369,en,[],['podguyfuges']
2693,1.4396805706746184e+18,https://twitter.com/sisyphus_happy/status/1439680570674618371,13,"@evolutionarypsy @razibkhan As an engineer, I very much agree. We have a hard time dealing with our inferiors in the bio/med fields.",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,sisyphus_happy,en,[],"['evolutionarypsy', 'razibkhan']"
2694,1.4396805681873592e+18,https://twitter.com/MelAboveAll_/status/1439680568187359234,13,@JohnProGamer88 @ChicagoBears agreed a part of me is happy they won. But another part of me is still concerned how close this game became which shouldn't have happened. But they did play better than last week though and refs did screw justin fields plays couple times so ill give them that.,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,melaboveall_,en,[],"['johnprogamer88', 'chicagobears']"
2695,1.4396805646724792e+18,https://twitter.com/greggabe/status/1439680564672479233,13,"Bears win a nail biter. Chicago Sports radio is going to have to change their narrative this week because while Fields has a bright future, he clearly isn’t ready to be full time starter",1,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,greggabe,en,[],[]
2696,1.439680561061245e+18,https://twitter.com/Cristian_H8/status/1439680561061244938,13,"THAT’S A BEARS W
DEFENSE CAME IN CLUTCH
FIELDS LOOKED GOOD
ON TO THE NEXT ONE 
🐻⬇️
#DaBears #CINvsCHI 
 https://t.co/2ndJCA8xBW",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,cristian_h8,en,"['dabears', 'cinvschi']",[]
2697,1.4396805579238973e+18,https://twitter.com/a_roux/status/1439680557923897345,13,"The Justin Fields experience is exhilarating. A win is a win, congrats to the kid",0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,a_roux,en,[],[]
2698,1.4396805577392988e+18,https://twitter.com/ROZAYJOE/status/1439680557739298826,13,Fields got in got that W 1-1 🐻 ⬇️,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,rozayjoe,en,[],[]
2699,1.4396805531591025e+18,https://twitter.com/Mrs_Sara_Fields/status/1439680553159102471,13,What you choose today will determine who you are tomorrow. - Tim Fargo #quote,0,0,FIELDS,fields,2021-09-19T20:00:25Z,Sep 19 2021,mrs_sara_fields,en,['quote'],[]
2703,1.4396806116949156e+18,https://twitter.com/AsaOlivier/status/1439680611694915586,27,"All’s well that ends well. 

Why do we always have to make it dramatic and interesting. I’d be really happy with a nice boring 14+ win every now and again.. 

Anyways, #beardown 1-1.

We’re on to Cleveland. One week I can’t root for Baker. #Browns https://t.co/dDmK8QE6TT",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,asaolivier,en,"['beardown', 'browns']",[]
2704,1.4396806041912689e+18,https://twitter.com/RioWhoelse/status/1439680604191268866,27,The bears gone have trouble with baker mayfield. I can see it now,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,riowhoelse,en,[],[]
2705,1.4396805985665966e+18,https://twitter.com/WizsleemAfc/status/1439680598566596609,27,@GoonerMadras @Baker_official @Orbinho No it was gorginho who scored a late winner,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,wizsleemafc,en,[],"['goonermadras', 'baker_official', 'orbinho']"
2706,1.439680584352211e+18,https://twitter.com/Rossss_Baker/status/1439680584352210948,27,@bancroft_andrew Wish I had some of them things called 'pals' what shop did you buy yours in? Can't seem to find any anywhere,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,rossss_baker,en,[],['bancroft_andrew']
2707,1.4396805696175514e+18,https://twitter.com/BenAxelrod/status/1439680569617551360,27,"@SportsBoyTony That plus no Jarvis or OBJ changes some roles.

But yeah, Baker is clearly playing hurt.",2,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,benaxelrod,en,[],['sportsboytony']
2708,1.4396805585362002e+18,https://twitter.com/BruceyMMA/status/1439680558536200193,27,@Browns Baker bailed out from having to close the game,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,bruceymma,en,[],['browns']
2709,1.4396805564348662e+18,https://twitter.com/kimmiem1919/status/1439680556434866179,27,@DevotedBrownie Maybe Baker isn’t 100%,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,kimmiem1919,nl,[],['devotedbrownie']
2710,1.4396805522279342e+18,https://twitter.com/BakerGoatfield/status/1439680552227934209,27,Stefanski let ya nuts hang let baker hit shwartz wit a 50 yard TD pass,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,bakergoatfield,id,[],[]
2711,1.439680545517183e+18,https://twitter.com/next_baker/status/1439680545517182979,27,Just a bit outside https://t.co/NkiuI5277b,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,next_baker,fr,[],[]
2712,1.4396805360128573e+18,https://twitter.com/HimOVA_there/status/1439680536012857348,27,I’m dropping baker mayfield bum ass off my fantasy team,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,himova_there,en,[],[]
2713,1.439680524046553e+18,https://twitter.com/RobPep12/status/1439680524046553088,27,"@chadp71 An entire offense learning a whole new system is different from an entire defense learning a whole new system?

I know I specified Baker but the same can be said for the whole offense. 

It’s just not fair to have these overreactions after 2 games, period.",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,robpep12,en,[],['chadp71']
2714,1.4396804608676495e+18,https://twitter.com/TheAstanaTimes/status/1439680460867649539,27,"Op-ed: On the eve of the 30th anniversary of the establishment of diplomatic relations, we recall with appreciation the first visits of US Secretary of State James Baker to #Kazakhstan in the second half of 1991.

https://t.co/SWtpM8iWuF",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,theastanatimes,en,['kazakhstan'],[]
2715,1.4396804533221048e+18,https://twitter.com/OGNewYorker/status/1439680453322104836,27,Anita Baker - You Bring Me Joy,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,ognewyorker,id,[],[]
2716,1.4396804476178473e+18,https://twitter.com/ObengAbrahamNYK/status/1439680447617847303,27,"At this point in my life 
If Tuchel starts 
Mbuyamba 
Lewis Baker
Ross Barkely
RLC 
Against man city 
I'll believe we will win + clean sheets 😌😌💙",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,obengabrahamnyk,en,[],[]
2717,1.4396804473745818e+18,https://twitter.com/moon_zbae/status/1439680447374581760,27,"@RobboSpam Y'all just havin a slow start, Baker gonna pop off soon trust me. Both our teams aren't living up to expectations rn but I know it's gonna be a Bills and Browns AFC championship I still feel it. Rusty starts my friend but let's stay hopeful",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,moon_zbae,en,[],['robbospam']
2718,1.4396804334830387e+18,https://twitter.com/GibsonMenace77/status/1439680433483038728,27,@StephanieHypez Britt Baker right now... 😆 https://t.co/4JJbL2aZVZ,0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,gibsonmenace77,en,[],['stephaniehypez']
2719,1.4396804088248156e+18,https://twitter.com/KalinKip/status/1439680408824815618,27,"Krox was a great baker, and this song tells of her adventure. Krox decorated cupcakes, then she baked bread, then she went home to read a book.",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,kalinkip,en,[],[]
2720,1.439680407793021e+18,https://twitter.com/Goblinkatie/status/1439680407793020930,27,"Watching the 50th anniversary of Doctor Who in the theater was supremely emotional. When Tom Baker appeared the audience (including me) lost our collective chill and exploded with cheers. It was incredible. 

#MovieCheers https://t.co/NueSNkyChu",1,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,goblinkatie,en,['moviecheers'],[]
2721,1.4396804013546578e+18,https://twitter.com/SportsBoyTony/status/1439680401354657796,27,Did Browns offense change after Baker injury or was the plan to limit down the field chances? Would be curious to know. That was as buttoned up as it gets.,14,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,sportsboytony,en,[],[]
2722,1.4396803418250035e+18,https://twitter.com/oblomov1969/status/1439680341825003534,27,"@washingtonpost Here come the calls of, 'look what he is sacrificing, his career, his life...etc'.

It's all lies.

Ask Anita Baker.

Ask Blasey-Ford.

His status, and profile will be elevated within the Liberal community.  He's their hero.  

Feel no pity for him, nor admiration, it's all lies.",0,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,oblomov1969,en,[],['washingtonpost']
2723,1.439680304072077e+18,https://twitter.com/wmusic21/status/1439680304072077313,27,This is idiotic. Lol Baker Mayfield is currently 40-49 with 534 yards passing this year. Thats an 82% completion percentage https://t.co/CGNA1O5zR8,1,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,wmusic21,en,[],[]
2724,1.439680290708992e+18,https://twitter.com/tcbetterdays/status/1439680290708992004,27,i slept through most of the cleveland game but i dreamt we lost 72- 75 in the final minute because baker mayfield wanted to tap dance instead of play football,2,0,BAKER,baker,2021-09-19T20:00:25Z,Sep 19 2021,tcbetterdays,en,[],[]
2728,1.4396956942483784e+18,https://twitter.com/KingB26783611/status/1439695694248378370,20,@BarstoolBigCat Is Justin fields wearing a thong? https://t.co/KFFM9rBfJQ,1,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,kingb26783611,en,[],['barstoolbigcat']
2729,1.4396956840940216e+18,https://twitter.com/JaxDawg05/status/1439695684094021635,20,"Which team would UGA with Justin Fields at QB replace as Champions, the 2019 LSU team lead by Joe Burrow or the 2020 Bama team lead by Mac Jones? https://t.co/Dd4PlOGAz2",0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,jaxdawg05,en,[],[]
2730,1.4396956768252764e+18,https://twitter.com/ThereGoes_Zay/status/1439695676825276417,20,"@CruzTheSequel Wait, we just scored lol. Yea Pitts is supposed to be one of the greatest TE talents ever. But I would’ve loved Justin Fields",0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,theregoes_zay,en,[],['cruzthesequel']
2731,1.439695635658285e+18,https://twitter.com/conv_to_innov/status/1439695635658285057,20,B. Pepsi Energy Fields -- Symmetrical energy fields are in balance.,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,conv_to_innov,en,[],[]
2732,1.4396956251724882e+18,https://twitter.com/BearsFilmRoom/status/1439695625172488193,20,"You gotta love this answer from Justin Fields.
https://t.co/iDhpv6HCBS",11,4,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,bearsfilmroom,en,[],[]
2733,1.4396956156179005e+18,https://twitter.com/anton_hilado/status/1439695615617900555,20,"Posting again my second most recent blog post - in the last part, I talk briefly about the ""categorical"" geometric Langlands correspondence, which on the automorphic side comes from Grothendieck's sheaves-functions dictionary which is pretty cool:

https://t.co/CloWEB3HY2",0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,anton_hilado,en,[],[]
2734,1.4396956122624287e+18,https://twitter.com/GallenSchool/status/1439695612262428672,20,Congratulations to Caoimhe and Sheola on their very successful year with St. Manchan's Ladies Football club. These two young ladies deserve all the success that comes their way.  Great to see so many of our students performing so well on the playing fields. https://t.co/mI34YSOKgR,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,gallenschool,en,[],[]
2735,1.439695604918149e+18,https://twitter.com/ShakesnoFries/status/1439695604918149120,20,Justin Fields getting jukes from  Chicago's finest? https://t.co/n5dwed71A7,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,shakesnofries,en,[],[]
2736,1.4396955998723932e+18,https://twitter.com/TxRaider/status/1439695599872393219,20,@TarekJohnson_02 @ETBU_Football I’ve always thought ETBU should be on that side to be in the shade just like the Cowboys used to be in the shade at Texas Stadium. Smart decision. I’m still wondering y they haven’t built an entire new west side and make it the home side just like just most fields.,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,txraider,en,[],"['tarekjohnson_02', 'etbu_football']"
2737,1.439695552522842e+18,https://twitter.com/AllTheBestNews/status/1439695552522842113,20,Bears' Fields replaces injured Dalton vs. Bengals https://t.co/2ApnZuUFbt,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,allthebestnews,en,[],[]
2738,1.4396955326460887e+18,https://twitter.com/CAStolzenbach/status/1439695532646088705,20,"@SwiftizmTTV When people say Fields played bad today, show them this. He wasn’t perfect, but it goes to show throwing great balls can only do so much. Your receivers have to catch them",0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,castolzenbach,en,[],['swiftizmttv']
2739,1.4396955294710047e+18,https://twitter.com/tonycobianco/status/1439695529471004680,20,@BarstoolBigCat Better athlete than Fields,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,tonycobianco,en,[],['barstoolbigcat']
2740,1.439695494490509e+18,https://twitter.com/MaximumPizza/status/1439695494490509315,20,@ThiccNastyyy Honestly scared for Fields getting hurt behind that O Line,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,maximumpizza,en,[],['thiccnastyyy']
2741,1.4396954940625674e+18,https://twitter.com/SadKumingaFan_/status/1439695494062567429,20,@TreyIance No way you're saying Dalton &gt; Fields,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,sadkumingafan_,en,[],['treyiance']
2742,1.4396954910092943e+18,https://twitter.com/nflnobr/status/1439695491009294341,20,"Bears 20x17 Bengals em jogo maluco boa atuação das defesas, Dalton sai lesionado e Fields não vai tão bem , Burrow passa para 2 TDs mais sofre muito com pressões e termina com 3 ints. #CHIvsCIN #nflnobrasil
#nfl #nflbrasil #futebolamericano",0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,nflnobr,pt,"['chivscin', 'nflnobrasil', 'nfl', 'nflbrasil', 'futebolamericano']",[]
2743,1.4396954805696717e+18,https://twitter.com/connor_riecks18/status/1439695480569671683,20,What’s really hidden in the box score is how Justin Fields looked on that last drive with the game on the line made the plays to lock the game up,0,0,FIELDS,fields,2021-09-19T21:00:30Z,Sep 19 2021,connor_riecks18,en,[],[]
